,t,ff
212,0.26751132502831254,0.0
213,0.2687613250283125,0.0
214,0.27001132502831254,0.0
215,0.2712613250283125,0.0
216,0.27251132502831255,0.0
217,0.2737613250283125,0.0
218,0.27501132502831255,0.0
219,0.2762613250283125,0.0
220,0.27751132502831255,0.0
221,0.2787613250283125,0.0
222,0.28001132502831255,0.0
223,0.2812613250283125,0.0
224,0.28251132502831255,0.0
225,0.2837613250283125,0.0
226,0.28501132502831256,0.0
227,0.28626132502831253,0.0
228,0.28751132502831256,0.0
229,0.28876132502831253,0.0
230,0.29001132502831256,0.0
231,0.29126132502831253,0.0
232,0.2925113250283125,0.0
233,0.29376132502831254,0.0
234,0.2950113250283125,0.0
235,0.29626132502831254,0.0
236,0.2975113250283125,0.0
237,0.29876132502831254,0.0
238,0.3000113250283125,0.0
239,0.30126132502831254,0.0
240,0.3025113250283125,0.0
241,0.30376132502831255,0.0
242,0.3050113250283125,0.0
243,0.30626132502831255,0.0
244,0.3075113250283125,0.0
245,0.30876132502831255,0.0
246,0.3100113250283125,0.0
247,0.31126132502831255,0.0
248,0.3125113250283125,0.0
249,0.31376132502831255,0.0
250,0.3150113250283125,0.0
251,0.31626132502831256,0.0
252,0.31751132502831253,0.0
253,0.31876132502831256,0.0
254,0.32001132502831253,0.0
255,0.32126132502831256,0.0
256,0.32251132502831253,0.0
257,0.3237613250283125,0.0
258,0.32501132502831254,0.0
259,0.3262613250283125,0.0
260,0.32751132502831254,0.0
261,0.3287613250283125,0.0
262,0.33001132502831254,0.0
263,0.3312613250283125,0.0
264,0.33251132502831254,0.0
265,0.3337613250283125,0.0
266,0.33501132502831255,0.0
267,0.3362613250283125,0.0
268,0.33751132502831255,0.0
269,0.3387613250283125,0.0
270,0.34001132502831255,0.0
271,0.3412613250283125,0.0
272,0.34251132502831255,0.0
273,0.3437613250283125,0.0
274,0.34501132502831255,0.0
275,0.3462613250283125,0.0
276,0.34751132502831256,0.0
277,0.34876132502831253,0.0
278,0.35001132502831256,0.0
279,0.35126132502831253,0.0
280,0.35251132502831256,0.0
281,0.35376132502831253,0.0
282,0.3550113250283125,0.0
283,0.35626132502831254,0.0
284,0.3575113250283125,0.0
285,0.35876132502831254,0.0
286,0.3600113250283125,0.0
287,0.36126132502831254,0.0
288,0.3625113250283125,0.0
289,0.36376132502831254,0.0
290,0.3650113250283125,0.0
291,0.36626132502831255,0.0
292,0.3675113250283125,0.0
293,0.36876132502831255,0.0
294,0.3700113250283125,0.0
295,0.37126132502831255,0.0
296,0.3725113250283125,0.0
297,0.37376132502831255,0.0
298,0.3750113250283125,0.0
299,0.37626132502831255,0.0
300,0.3775113250283125,0.0
301,0.37876132502831256,0.0
302,0.38001132502831253,0.0
303,0.38126132502831256,0.0
304,0.38251132502831253,0.0
305,0.38376132502831256,0.0
306,0.38501132502831253,0.0
307,0.38626132502831256,0.0
308,0.38751132502831254,0.0
309,0.3887613250283125,0.0
310,0.39001132502831254,0.0
311,0.3912613250283125,0.0
312,0.39251132502831254,0.0
313,0.3937613250283125,0.0
314,0.39501132502831254,0.0
315,0.3962613250283125,0.0
316,0.39751132502831255,0.0
317,0.3987613250283125,0.0
318,0.40001132502831255,0.0
319,0.4012613250283125,0.0
320,0.40251132502831255,0.0
321,0.4037613250283125,0.0
322,0.40501132502831255,0.0
323,0.4062613250283125,0.0
324,0.40751132502831255,0.0
325,0.4087613250283125,0.0
326,0.41001132502831256,0.0
327,0.41126132502831253,0.0
328,0.41251132502831256,0.0
329,0.41376132502831253,0.0
330,0.41501132502831256,0.0
331,0.41626132502831253,0.0
332,0.41751132502831256,0.0
333,0.41876132502831254,0.0
334,0.4200113250283125,0.0
335,0.42126132502831254,0.0
336,0.4225113250283125,0.0
337,0.42376132502831254,0.0
338,0.4250113250283125,0.0
339,0.42626132502831254,0.0
340,0.4275113250283125,0.0
341,0.42876132502831255,0.0
342,0.4300113250283125,0.0
343,0.43126132502831255,0.0
344,0.4325113250283125,0.0
345,0.43376132502831255,0.0
346,0.4350113250283125,0.0
347,0.43626132502831255,0.0
348,0.4375113250283125,0.0
349,0.43876132502831255,0.0
350,0.4400113250283125,0.0
351,0.44126132502831256,0.0
352,0.44251132502831253,0.0
353,0.44376132502831256,0.0
354,0.44501132502831253,0.0
355,0.44626132502831256,0.0
356,0.44751132502831253,0.0
357,0.44876132502831256,0.0
358,0.45001132502831254,0.0
359,0.4512613250283125,0.0
360,0.45251132502831254,0.0
361,0.4537613250283125,0.0
362,0.45501132502831254,0.0
363,0.4562613250283125,0.0
364,0.45751132502831254,0.0
365,0.4587613250283125,0.0
366,0.46001132502831255,0.0
367,0.4612613250283125,0.0
368,0.46251132502831255,0.0
369,0.4637613250283125,0.0
370,0.46501132502831255,0.0
371,0.4662613250283125,0.0
372,0.46751132502831255,0.0
373,0.4687613250283125,0.0
374,0.47001132502831255,0.0
375,0.4712613250283125,0.0
376,0.47251132502831256,0.0
377,0.47376132502831253,0.0
378,0.47501132502831256,0.0
379,0.47626132502831253,0.0
380,0.47751132502831256,0.0
381,0.47876132502831253,0.0
382,0.48001132502831256,0.0
383,0.48126132502831254,0.0
384,0.4825113250283125,0.0
385,0.48376132502831254,0.0
386,0.4850113250283125,0.0
387,0.48626132502831254,0.0
388,0.4875113250283125,0.0
389,0.48876132502831254,0.0
390,0.4900113250283125,0.0
391,0.49126132502831255,0.0
392,0.4925113250283125,0.0
393,0.49376132502831255,0.0
394,0.4950113250283125,0.0
395,0.49626132502831255,0.0
396,0.4975113250283125,0.0
397,0.49876132502831255,0.0
398,0.5000113250283126,0.0
399,0.5012613250283126,0.0
400,0.5025113250283125,0.0
401,0.5037613250283125,0.0
402,0.5050113250283126,0.0
403,0.5062613250283126,0.0
404,0.5075113250283125,0.0
405,0.5087613250283125,0.0
406,0.5100113250283126,0.0
407,0.5112613250283126,0.0
408,0.5125113250283125,0.0
409,0.5137613250283125,0.0
410,0.5150113250283125,0.0
411,0.5162613250283126,0.0
412,0.5175113250283125,0.0
413,0.5187613250283125,0.0
414,0.5200113250283125,0.0
415,0.5212613250283126,0.0
416,0.5225113250283125,0.0
417,0.5237613250283125,0.0
418,0.5250113250283125,0.0
419,0.5262613250283126,0.0
420,0.5275113250283125,0.0
421,0.5287613250283125,0.0
422,0.5300113250283125,0.0
423,0.5312613250283126,0.0
424,0.5325113250283126,0.0
425,0.5337613250283125,0.0
426,0.5350113250283125,0.0
427,0.5362613250283126,0.0
428,0.5375113250283126,0.0
429,0.5387613250283125,0.0
430,0.5400113250283125,0.0
431,0.5412613250283126,0.0
432,0.5425113250283126,0.0
433,0.5437613250283125,0.0
434,0.5450113250283125,0.0
435,0.5462613250283126,0.0
436,0.5475113250283126,0.0
437,0.5487613250283125,0.0
438,0.5500113250283125,0.0
439,0.5512613250283125,0.0
440,0.5525113250283126,0.0
441,0.5537613250283125,0.0
442,0.5550113250283125,0.0
443,0.5562613250283125,0.0
444,0.5575113250283126,0.0
445,0.5587613250283125,0.0
446,0.5600113250283125,0.0
447,0.5612613250283125,0.0
448,0.5625113250283126,0.0
449,0.5637613250283126,0.0
450,0.5650113250283125,0.0
451,0.5662613250283125,0.0
452,0.5675113250283126,0.0
453,0.5687613250283126,0.0
454,0.5700113250283125,0.0
455,0.5712613250283125,0.0
456,0.5725113250283126,0.0
457,0.5737613250283126,0.0
458,0.5750113250283125,0.0
459,0.5762613250283125,0.0
460,0.5775113250283126,0.0
461,0.5787613250283126,0.0
462,0.5800113250283125,0.0
463,0.5812613250283125,0.0
464,0.5825113250283125,0.0
465,0.5837613250283126,0.0
466,0.5850113250283125,0.0
467,0.5862613250283125,0.0
468,0.5875113250283125,0.0
469,0.5887613250283126,0.0
470,0.5900113250283125,0.0
471,0.5912613250283125,0.0
472,0.5925113250283125,0.0
473,0.5937613250283126,0.0
474,0.5950113250283126,0.0
475,0.5962613250283125,0.0
476,0.5975113250283125,0.0
477,0.5987613250283126,0.0
478,0.6000113250283126,0.0
479,0.6012613250283125,0.0
480,0.6025113250283125,0.0
481,0.6037613250283126,0.0
482,0.6050113250283126,0.0
483,0.6062613250283125,0.0
484,0.6075113250283125,0.0
485,0.6087613250283126,0.0
486,0.6100113250283126,0.0
487,0.6112613250283125,0.0
488,0.6125113250283125,0.0
489,0.6137613250283125,0.0
490,0.6150113250283126,0.0
491,0.6162613250283125,0.0
492,0.6175113250283125,0.0
493,0.6187613250283125,0.0
494,0.6200113250283126,0.0
495,0.6212613250283125,0.0
496,0.6225113250283125,0.0
497,0.6237613250283125,0.0
498,0.6250113250283126,0.0
499,0.6262613250283126,0.0
500,0.6275113250283125,0.0
501,0.6287613250283125,0.0
502,0.6300113250283126,0.0
503,0.6312613250283126,0.0
504,0.6325113250283125,0.0
505,0.6337613250283125,0.0
506,0.6350113250283126,0.0
507,0.6362613250283126,0.0
508,0.6375113250283125,0.0
509,0.6387613250283125,0.0
510,0.6400113250283126,0.0
511,0.6412613250283126,0.0
512,0.6425113250283125,0.0
513,0.6437613250283125,0.0
514,0.6450113250283125,0.0
515,0.6462613250283126,0.0
516,0.6475113250283125,0.0
517,0.6487613250283125,0.0
518,0.6500113250283125,0.0
519,0.6512613250283126,0.0
520,0.6525113250283125,0.0
521,0.6537613250283125,0.0
522,0.6550113250283125,0.0
523,0.6562613250283126,0.0
524,0.6575113250283126,0.0
525,0.6587613250283125,0.0
526,0.6600113250283125,0.0
527,0.6612613250283126,0.0
528,0.6625113250283126,0.0
529,0.6637613250283125,0.0
530,0.6650113250283125,0.0
531,0.6662613250283126,0.0
532,0.6675113250283126,0.0
533,0.6687613250283125,0.0
534,0.6700113250283125,0.0
535,0.6712613250283126,0.0
536,0.6725113250283126,0.0
537,0.6737613250283125,0.0
538,0.6750113250283125,0.0
539,0.6762613250283125,0.0
540,0.6775113250283126,0.0
541,0.6787613250283125,0.0
542,0.6800113250283125,0.0
543,0.6812613250283125,0.0
544,0.6825113250283126,0.0
545,0.6837613250283125,0.0
546,0.6850113250283125,0.0
547,0.6862613250283125,0.0
548,0.6875113250283126,0.0
549,0.6887613250283126,0.0
550,0.6900113250283125,0.0
551,0.6912613250283125,0.0
552,0.6925113250283126,0.0
553,0.6937613250283126,0.0
554,0.6950113250283125,0.0
555,0.6962613250283125,0.0
556,0.6975113250283126,0.0
557,0.6987613250283126,0.0
558,0.7000113250283125,0.0
559,0.7012613250283125,0.0
560,0.7025113250283126,0.0
561,0.7037613250283126,0.0
562,0.7050113250283125,0.0
563,0.7062613250283125,0.0
564,0.7075113250283125,0.0
565,0.7087613250283126,0.0
566,0.7100113250283125,0.0
567,0.7112613250283125,0.0
568,0.7125113250283125,0.0
569,0.7137613250283126,0.0
570,0.7150113250283125,0.0
571,0.7162613250283125,0.0
572,0.7175113250283125,0.0
573,0.7187613250283126,0.0
574,0.7200113250283126,0.0
575,0.7212613250283125,0.0
576,0.7225113250283125,0.0
577,0.7237613250283126,0.0
578,0.7250113250283126,0.0
579,0.7262613250283125,0.0
580,0.7275113250283125,0.0
581,0.7287613250283126,0.0
582,0.7300113250283126,0.0
583,0.7312613250283125,0.0
584,0.7325113250283125,0.0
585,0.7337613250283126,0.0
586,0.7350113250283126,0.0
587,0.7362613250283125,0.0
588,0.7375113250283125,0.0
589,0.7387613250283125,0.0
590,0.7400113250283126,0.0
591,0.7412613250283125,0.0
592,0.7425113250283125,0.0
593,0.7437613250283125,0.0
594,0.7450113250283126,0.0
595,0.7462613250283125,0.0
596,0.7475113250283125,0.0
597,0.7487613250283125,0.0
598,0.7500113250283126,0.0
599,0.7512613250283126,0.0
600,0.7525113250283125,0.0
601,0.7537613250283125,0.0
602,0.7550113250283126,0.0
603,0.7562613250283126,0.0
604,0.7575113250283125,0.0
605,0.7587613250283125,0.0
606,0.7600113250283126,0.0
607,0.7612613250283126,0.0
608,0.7625113250283125,0.0
609,0.7637613250283125,0.0
610,0.7650113250283126,0.0
611,0.7662613250283126,0.0
612,0.7675113250283125,0.0
613,0.7687613250283125,0.0
614,0.7700113250283126,0.0
615,0.7712613250283126,0.0
616,0.7725113250283125,0.0
617,0.7737613250283125,0.0
618,0.7750113250283125,0.0
619,0.7762613250283126,0.0
620,0.7775113250283125,0.0
621,0.7787613250283125,0.0
622,0.7800113250283125,0.0
623,0.7812613250283126,0.0
624,0.7825113250283126,0.0
625,0.7837613250283125,0.0
626,0.7850113250283125,0.0
627,0.7862613250283126,0.0
628,0.7875113250283126,0.0
629,0.7887613250283125,0.0
630,0.7900113250283125,0.0
631,0.7912613250283126,0.0
632,0.7925113250283126,0.0
633,0.7937613250283125,0.0
634,0.7950113250283125,0.0
635,0.7962613250283126,0.0
636,0.7975113250283126,0.0
637,0.7987613250283125,0.0
638,0.8000113250283125,0.0
639,0.8012613250283126,0.0
640,0.8025113250283126,0.0
641,0.8037613250283125,0.0
642,0.8050113250283125,0.0
643,0.8062613250283125,0.0
644,0.8075113250283126,0.0
645,0.8087613250283125,0.0
646,0.8100113250283125,0.0
647,0.8112613250283125,0.0
648,0.8125113250283126,0.0
649,0.8137613250283126,0.0
650,0.8150113250283125,0.0
651,0.8162613250283125,0.0
652,0.8175113250283126,0.0
653,0.8187613250283126,0.0
654,0.8200113250283125,0.0
655,0.8212613250283125,0.0
656,0.8225113250283126,0.0
657,0.8237613250283126,0.0
658,0.8250113250283125,0.0
659,0.8262613250283125,0.0
660,0.8275113250283126,0.0
661,0.8287613250283126,0.0
662,0.8300113250283125,0.0
663,0.8312613250283125,0.0
664,0.8325113250283126,0.0
665,0.8337613250283126,0.0
666,0.8350113250283125,0.0
667,0.8362613250283125,0.0
668,0.8375113250283125,0.0
669,0.8387613250283126,0.0
670,0.8400113250283125,0.0
671,0.8412613250283125,0.0
672,0.8425113250283125,0.0
673,0.8437613250283126,0.0
674,0.8450113250283126,0.0
675,0.8462613250283125,0.0
676,0.8475113250283125,0.0
677,0.8487613250283126,0.0
678,0.8500113250283126,0.0
679,0.8512613250283125,0.0
680,0.8525113250283125,0.0
681,0.8537613250283126,0.0
682,0.8550113250283126,0.0
683,0.8562613250283125,0.0
684,0.8575113250283125,0.0
685,0.8587613250283126,0.0
686,0.8600113250283126,0.0
687,0.8612613250283125,0.0
688,0.8625113250283125,0.0
689,0.8637613250283126,0.0
690,0.8650113250283126,0.0
691,0.8662613250283125,0.0
692,0.8675113250283125,0.0
693,0.8687613250283125,0.0
694,0.8700113250283126,0.0
695,0.8712613250283125,0.0
696,0.8725113250283125,0.0
697,0.8737613250283125,0.0
698,0.8750113250283126,0.0
699,0.8762613250283126,0.0
700,0.8775113250283125,0.0
701,0.8787613250283125,0.0
702,0.8800113250283126,0.0
703,0.8812613250283126,0.0
704,0.8825113250283125,0.0
705,0.8837613250283125,0.0
706,0.8850113250283126,0.0
707,0.8862613250283126,0.0
708,0.8875113250283125,0.0
709,0.8887613250283125,0.0
710,0.8900113250283126,0.0
711,0.8912613250283126,0.0
712,0.8925113250283125,0.0
713,0.8937613250283125,0.0
714,0.8950113250283126,0.0
715,0.8962613250283126,0.0
716,0.8975113250283125,0.0
717,0.8987613250283125,0.0
718,0.9000113250283125,0.0
719,0.9012613250283126,0.0
720,0.9025113250283125,0.0
721,0.9037613250283125,0.0
722,0.9050113250283125,0.0
723,0.9062613250283126,0.0
724,0.9075113250283126,0.0
725,0.9087613250283125,0.0
726,0.9100113250283125,0.0
727,0.9112613250283126,0.0
728,0.9125113250283126,0.0
729,0.9137613250283125,0.0
730,0.9150113250283125,0.0
731,0.9162613250283126,0.0
732,0.9175113250283126,0.0
733,0.9187613250283125,0.0
734,0.9200113250283125,0.0
735,0.9212613250283126,0.0
736,0.9225113250283126,0.0
737,0.9237613250283125,0.0
738,0.9250113250283125,0.0
739,0.9262613250283126,0.0
740,0.9275113250283126,0.0
741,0.9287613250283125,0.0
742,0.9300113250283125,0.0
743,0.9312613250283125,0.0
744,0.9325113250283126,0.0
745,0.9337613250283125,0.0
746,0.9350113250283125,0.0
747,0.9362613250283125,0.0
748,0.9375113250283126,0.0
749,0.9387613250283126,0.0
750,0.9400113250283125,0.0
751,0.9412613250283125,0.0
752,0.9425113250283126,0.0
753,0.9437613250283126,0.0
754,0.9450113250283125,0.0
755,0.9462613250283125,0.0
756,0.9475113250283126,0.0
757,0.9487613250283126,0.0
758,0.9500113250283125,0.0
759,0.9512613250283125,0.0
760,0.9525113250283126,0.0
761,0.9537613250283126,0.0
762,0.9550113250283125,0.0
763,0.9562613250283125,0.0
764,0.9575113250283126,0.0
765,0.9587613250283126,0.0
766,0.9600113250283125,0.0
767,0.9612613250283125,0.0
768,0.9625113250283125,0.0
769,0.9637613250283126,0.0
770,0.9650113250283125,0.0
771,0.9662613250283125,0.0
772,0.9675113250283125,0.0
773,0.9687613250283126,0.0
774,0.9700113250283126,0.0
775,0.9712613250283125,0.0
776,0.9725113250283125,0.0
777,0.9737613250283126,0.0
778,0.9750113250283126,0.0
779,0.9762613250283125,0.0
780,0.9775113250283125,0.0
781,0.9787613250283126,0.0
782,0.9800113250283126,0.0
783,0.9812613250283125,0.0
784,0.9825113250283125,0.0
785,0.9837613250283126,0.0
786,0.9850113250283126,0.0
787,0.9862613250283125,0.0
788,0.9875113250283125,0.0
789,0.9887613250283126,0.0
790,0.9900113250283126,0.0
791,0.9912613250283125,0.0
792,0.9925113250283125,0.0
793,0.9937613250283126,0.0
794,0.9950113250283126,0.0
795,0.9962613250283125,0.0
796,0.9975113250283125,0.0
797,0.9987613250283125,0.0
798,1.0000113250283127,0.0
799,1.0012613250283127,0.0
800,1.0025113250283126,0.0
801,1.0037613250283126,0.0
802,1.0050113250283126,0.0
803,1.0062613250283126,0.0
804,1.0075113250283128,0.0
805,1.0087613250283127,0.0
806,1.0100113250283127,0.0
807,1.0112613250283127,0.0
808,1.0125113250283126,0.0
809,1.0137613250283126,0.0
810,1.0150113250283126,0.0
811,1.0162613250283126,0.0
812,1.0175113250283128,0.0
813,1.0187613250283127,0.0
814,1.0200113250283127,0.0
815,1.0212613250283127,0.0
816,1.0225113250283127,0.0
817,1.0237613250283126,0.0
818,1.0250113250283126,0.0
819,1.0262613250283126,0.0
820,1.0275113250283125,0.0
821,1.0287613250283127,0.0
822,1.0300113250283127,0.0
823,1.0312613250283127,0.0
824,1.0325113250283127,0.0
825,1.0337613250283126,0.0
826,1.0350113250283126,0.0
827,1.0362613250283126,0.0
828,1.0375113250283126,0.0
829,1.0387613250283128,0.0
830,1.0400113250283127,0.0
831,1.0412613250283127,0.0
832,1.0425113250283127,0.0
833,1.0437613250283126,0.0
834,1.0450113250283126,0.0
835,1.0462613250283126,0.0
836,1.0475113250283126,0.0
837,1.0487613250283128,0.0
838,1.0500113250283127,0.0
839,1.0512613250283127,0.0
840,1.0525113250283127,0.0
841,1.0537613250283127,0.0
842,1.0550113250283126,0.0
843,1.0562613250283126,0.0
844,1.0575113250283126,0.0
845,1.0587613250283125,0.0
846,1.0600113250283127,0.0
847,1.0612613250283127,0.0
848,1.0625113250283127,0.0
849,1.0637613250283127,0.0
850,1.0650113250283126,0.0
851,1.0662613250283126,0.0
852,1.0675113250283126,0.0
853,1.0687613250283126,0.0
854,1.0700113250283128,0.0
855,1.0712613250283127,0.0
856,1.0725113250283127,0.0
857,1.0737613250283127,0.0
858,1.0750113250283126,0.0
859,1.0762613250283126,0.0
860,1.0775113250283126,0.0
861,1.0787613250283126,0.0
862,1.0800113250283128,0.0
863,1.0812613250283127,0.0
864,1.0825113250283127,0.0
865,1.0837613250283127,0.0
866,1.0850113250283127,0.0
867,1.0862613250283126,0.0
868,1.0875113250283126,0.0
869,1.0887613250283126,0.0
870,1.0900113250283128,0.0
871,1.0912613250283127,0.0
872,1.0925113250283127,0.0
873,1.0937613250283127,0.0
874,1.0950113250283127,0.0
875,1.0962613250283126,0.0
876,1.0975113250283126,0.0
877,1.0987613250283126,0.0
878,1.1000113250283126,0.0
879,1.1012613250283128,0.0
880,1.1025113250283127,0.0
881,1.1037613250283127,0.0
882,1.1050113250283127,0.0
883,1.1062613250283126,0.0
884,1.1075113250283126,0.0
885,1.1087613250283126,0.0
886,1.1100113250283126,0.0
887,1.1112613250283128,0.0
888,1.1125113250283127,0.0
889,1.1137613250283127,0.0
890,1.1150113250283127,0.0
891,1.1162613250283127,0.0
892,1.1175113250283126,0.0
893,1.1187613250283126,0.0
894,1.1200113250283126,0.0
895,1.1212613250283128,0.0
896,1.1225113250283127,0.0
897,1.1237613250283127,0.0
898,1.1250113250283127,0.0
899,1.1262613250283127,0.0
900,1.1275113250283126,0.0
901,1.1287613250283126,0.0
902,1.1300113250283126,0.0
903,1.1312613250283126,0.0
904,1.1325113250283128,0.0
905,1.1337613250283127,0.0
906,1.1350113250283127,0.0
907,1.1362613250283127,0.0
908,1.1375113250283126,0.0
909,1.1387613250283126,0.0
910,1.1400113250283126,0.0
911,1.1412613250283126,0.0
912,1.1425113250283128,0.0
913,1.1437613250283127,0.0
914,1.1450113250283127,0.0
915,1.1462613250283127,0.0
916,1.1475113250283127,0.0
917,1.1487613250283126,0.0
918,1.1500113250283126,0.0
919,1.1512613250283126,0.0
920,1.1525113250283128,0.0
921,1.1537613250283127,0.0
922,1.1550113250283127,0.0
923,1.1562613250283127,0.0
924,1.1575113250283127,0.0
925,1.1587613250283126,0.0
926,1.1600113250283126,0.0
927,1.1612613250283126,0.0
928,1.1625113250283126,0.0
929,1.1637613250283128,0.0
930,1.1650113250283127,0.0
931,1.1662613250283127,0.0
