alfa,beta,ff,amp,f2
-0.3,-0.12878787878787878,3030.9728248458546,39398.33043330092,0.0006257002074906071
-0.3,-0.12474747474747475,3018.476343223737,39389.77577875115,0.0009503173721855564
-0.3,-0.12070707070707071,3005.4388190520117,39381.32045656707,0.002084562258286912
-0.3,-0.11666666666666667,2991.8763695075536,39372.993727286244,0.0006877591187689767
-0.3,-0.11262626262626263,2978.5719261581326,39364.777249382605,0.0009737686349297098
-0.3,-0.10858585858585859,2964.7434248977197,39356.583525804235,0.0017560774589836154
-0.3,-0.10454545454545455,2950.6896551724135,39348.77002413705,0.0004169493169805754
-0.3,-0.10050505050505051,2936.7631839700534,39340.96896511708,0.0021271465162637938
-0.3,-0.09646464646464648,2923.052876621217,39333.30732890067,0.002508657489764049
-0.3,-0.09242424242424244,2909.259176863181,39325.78994361765,0.0007811595178823883
-0.3,-0.0883838383838384,2894.885752688171,39318.40583144241,0.0019386710051641815
-0.3,-0.08434343434343433,2880.5192761605026,39311.19196147218,0.0001815735417998021
-0.3,-0.08030303030303029,2865.7928692699484,39304.06504998899,0.00413749748865006
-0.3,-0.07626262626262625,2850.5043162198995,39297.00454438504,0.0005319848357945425
-0.3,-0.07222222222222222,2835.7026424159226,39290.44689422539,0.004477882863538304
-0.3,-0.06818181818181818,2821.4305188841686,39283.85096898033,0.0005100221881496434
-0.3,-0.06414141414141414,2806.2825182101974,39277.436465761275,0.00466728609834961
-0.3,-0.0601010101010101,2790.7910768159663,39271.19195208677,0.00020299199393394046
-0.3,-0.05606060606060606,2775.256399018233,39265.102632066955,0.0028801622362330075
-0.3,-0.05202020202020202,2758.8365102639295,39259.19953834785,0.0006880856362656895
-0.3,-0.04797979797979798,2743.4003496503497,39252.317828404855,0.0017309034189487184
-0.3,-0.043939393939393945,2727.3855280748658,39248.01170064998,0.0012974396193197728
-0.3,-0.039898989898989906,2711.2525159342495,39242.694404514186,0.00048259706574654046
-0.3,-0.03585858585858587,2694.5429104477607,39237.57628952578,0.002334753566375244
-0.3,-0.03181818181818183,2677.732379979571,39232.6647258985,0.00116687826086299
-0.3,-0.02777777777777779,2660.9062763861525,39227.92068473552,0.0004824424614196371
-0.3,-0.023737373737373724,2644.332160793802,39222.50662809472,0.0016593250384936851
-0.3,-0.019696969696969685,2626.8216516308116,39219.18888491458,0.0023588028659511664
-0.3,-0.015656565656565646,2608.932538050185,39215.16466504353,0.0008673294226119013
-0.3,-0.011616161616161608,2590.9575923392617,39211.34324211883,0.0010573906543632772
-0.3,-0.007575757575757569,2573.2720588235297,39207.774862316124,0.0016124414245250933
-0.3,-0.0035353535353535304,2555.0162112088933,39204.44068293487,0.003130519433852842
-0.3,0.0005050505050505083,2536.4054870960244,39201.30800261356,0.0033174907211116498
-0.3,0.004545454545454519,2517.211155378486,39198.5153519276,0.0014137112749026699
-0.3,0.008585858585858586,2498.3534136546186,39195.93379825092,0.0011536974102861167
-0.3,0.012626262626262652,2479.1902834008097,39193.58659347688,0.0010148484553141603
-0.3,0.016666666666666663,2459.1428571428573,39191.5666748404,0.0009722697904952438
-0.3,0.02070707070707073,2439.1002113224336,39189.804332402404,0.0010063964762344363
-0.3,0.02474747474747474,2418.9525625210267,39188.3260435026,0.001109832825421038
-0.3,0.028787878787878807,2397.9136039805503,39187.12765748663,0.0013279524979510214
-0.3,0.03282828282828282,2376.637196823739,39186.2039097172,0.0016962262020667356
-0.3,0.036868686868686884,2355.6351898457165,39184.9628500752,0.006152550627735021
-0.3,0.040909090909090895,2333.761097758375,39181.61861972642,0.0017565525613968058
-0.3,0.04494949494949496,2311.2198556592143,39185.348248464245,0.0021883799737195428
-0.3,0.04898989898989897,2288.9463030044744,39185.6800667809,0.0012543157340961625
-0.3,0.05303030303030304,2265.7518541076993,39186.34440801309,0.0051034925921586115
-0.3,0.05707070707070705,2242.2697481890305,39187.33141049612,0.0015475603651677904
-0.3,0.061111111111111116,2218.3031674208146,39188.64992481499,0.0014242895171509243
-0.3,0.06515151515151513,2193.6518236742004,39190.32605306094,0.002096102882906657
-0.3,0.0691919191919192,2168.8973577235774,39192.347311644146,0.0014758619636471232
-0.3,0.0732323232323232,2143.0436276193755,39194.69644865021,0.0016716444045623694
-0.3,0.07727272727272727,2117.235001733904,39197.436319258515,0.0018395731203877583
-0.3,0.08131313131313134,2090.37343470483,39200.51484021671,0.0006860860951090525
-0.3,0.08535353535353535,2063.312535450936,39203.9803087572,0.0017506676661630325
-0.3,0.08939393939393941,2035.3174892469199,39207.80422255301,0.006526967673532936
-0.3,0.09343434343434343,2006.6432346723047,39212.026724956115,0.00220895299860969
-0.3,0.09747474747474749,1977.4111675126903,39216.61454234643,0.0019424954980517277
-0.3,0.1015151515151515,1947.2613177947105,39221.58093619523,0.0020335694771705048
-0.3,0.10555555555555557,1916.1097684420567,39226.93424565173,0.0024931701657945667
-0.3,0.10959595959595958,1884.4494353119262,39232.63223369015,0.006523256760700734
-0.3,0.11363636363636365,1851.9484273820538,39238.81213044782,0.0010042477466808304
-0.3,0.11767676767676766,1818.232044198895,39245.270170791206,0.002641408191492219
-0.3,0.12171717171717172,1783.7288135593221,39251.76648450106,0.0027400432941388463
-0.3,0.12575757575757573,1747.898580121704,39259.486332708024,0.0027324228273766142
-0.3,0.1297979797979798,1711.0220920947565,39266.99518617934,0.0007237901310997087
-0.3,0.1338383838383838,1672.6336405127038,39274.636862551684,0.0017689908689496358
-0.3,0.13787878787878788,1632.9667040778156,39283.90178794182,0.0023378241320861303
-0.3,0.14191919191919194,1592.0368239355582,39292.80553817969,0.0013147854474123263
-0.3,0.14595959595959596,1549.3421052631577,39302.0733578221,0.0033445603494359063
-0.3,0.15,1505.0531852717709,39311.74412812083,0.0042780109219220045
-0.29646464646464643,-0.25,3366.8803418803413,39411.37964884358,0.003107709247112254
-0.29646464646464643,-0.24595959595959596,3356.9476431751873,39404.887667797346,0.0033269867692424142
-0.29646464646464643,-0.24191919191919192,3346.2770462770463,39393.71501980205,0.0023772851931949048
-0.29646464646464643,-0.23787878787878788,3335.5421686746986,39382.59229887461,0.0017088914190620103
-0.29646464646464643,-0.23383838383838385,3324.7424277635755,39371.53354967623,0.002300144048512431
-0.29646464646464643,-0.2297979797979798,3313.496503496504,39360.540830964484,0.002598194786293867
-0.29646464646464643,-0.22575757575757577,3302.4553224553233,39349.61416703601,0.0010195603686480052
-0.29646464646464643,-0.2217171717171717,3291.565040650407,39338.751705771334,0.0005524365067814856
-0.29646464646464643,-0.2176767676767677,3280.1144828667775,39327.965357816574,0.00027874605583441225
-0.29646464646464643,-0.21363636363636362,3268.5936762623896,39317.249135734746,0.0006918565249958292
-0.29646464646464643,-0.2095959595959596,3257.3333333333344,39306.60238967131,0.0013577910254523944
-0.29646464646464643,-0.20555555555555555,3246.4396284829736,39295.996106835526,0.00363268258314717
-0.29646464646464643,-0.2015151515151515,3235.1449275362324,39285.539446701965,0.0017170645728657207
-0.29646464646464643,-0.19747474747474747,3223.7798546209765,39275.12814263755,0.002616902800167008
-0.29646464646464643,-0.19343434343434343,3212.51298026999,39264.79359500467,0.0006769596916856078
-0.29646464646464643,-0.1893939393939394,3200.4702194357374,39254.54216468742,0.00021388193156877334
-0.29646464646464643,-0.18535353535353535,3188.888888888889,39224.79504936257,0.0008198338829937554
-0.29646464646464643,-0.18131313131313131,3176.866456361725,39234.28439916995,0.0035705702364941354
-0.29646464646464643,-0.17727272727272728,3164.4444444444443,39224.29329623195,0.0017177203303326818
-0.29646464646464643,-0.17323232323232324,3152.229299363057,39214.36504521601,0.0024492591291481723
-0.29646464646464643,-0.1691919191919192,3140.6301641511513,39204.58729991305,0.0001257361736229094
-0.29646464646464643,-0.16515151515151516,3128.7632625994693,39194.869662375146,0.0008406778330415459
-0.29646464646464643,-0.1611111111111111,3116.362625139043,39185.23437864684,0.003896016081242264
-0.29646464646464643,-0.15707070707070708,3104.3019752259793,39175.7356062974,0.0021380513635245115
-0.29646464646464643,-0.15303030303030302,3091.8103448275865,39166.314632241796,0.0006515920338460758
-0.29646464646464643,-0.148989898989899,3079.2373357295296,39156.99875323135,0.0007734662284958726
-0.29646464646464643,-0.14494949494949494,3066.308648954211,39147.79732218775,0.003961755789200398
-0.29646464646464643,-0.14090909090909093,3053.1703720508162,39138.69928379293,0.002512028340318653
-0.29646464646464643,-0.13686868686868686,3040.0409696142024,39129.67980838075,6.516761545147316e-05
-0.29646464646464643,-0.13282828282828282,3027.280200959123,39120.848332876914,0.0014301626434312206
-0.29646464646464643,-0.12878787878787878,3014.3448275862065,39112.09608916241,0.001692919248223636
-0.29646464646464643,-0.12474747474747475,3001.3700841886744,39103.462598836515,0.000560988356812354
-0.29646464646464643,-0.12070707070707071,2987.968062948391,39094.92714139851,0.0011025397388263393
-0.29646464646464643,-0.11666666666666667,2974.5922646784707,39086.51346401122,0.001682104567851744
-0.29646464646464643,-0.11262626262626263,2960.6195207481005,39078.31822514188,0.00015211926048061598
-0.29646464646464643,-0.10858585858585859,2946.5517241379307,39070.19580404343,0.002543573181641697
-0.29646464646464643,-0.10454545454545455,2932.85461776403,39062.2085790196,0.0025410779961491385
-0.29646464646464643,-0.10050505050505051,2919.142001995344,39054.365222285094,0.0007378390416209336
-0.29646464646464643,-0.09646464646464648,2905.214867730773,39046.6661846034,0.0022068890707928287
-0.29646464646464643,-0.09242424242424244,2890.9341397849457,39038.929477713325,0.00019075020906336108
-0.29646464646464643,-0.0883838383838384,2876.3320550417316,39031.70230985187,0.004363514058283655
-0.29646464646464643,-0.08434343434343433,2861.741484322129,39024.44859216554,0.001055967123935821
-0.29646464646464643,-0.08030303030303029,2846.49704679691,39017.351570434796,0.002170204166466807
-0.29646464646464643,-0.07626262626262625,2831.9191832532592,39010.41879275529,0.0021240159873468787
-0.29646464646464643,-0.07222222222222222,2817.3171851681777,39003.64782127697,0.0018539431210159963
-0.29646464646464643,-0.06818181818181818,2802.139698231009,38997.046152142386,0.0016947328049872565
-0.29646464646464643,-0.06414141414141414,2786.633354606637,38990.62134649136,0.003674059833645608
-0.29646464646464643,-0.0601010101010101,2770.7464060308557,38984.35783765083,0.00047351505148507617
-0.29646464646464643,-0.05606060606060606,2755.030690112807,38978.30274652825,0.0031745470561429182
-0.29646464646464643,-0.05202020202020202,2739.117132867133,38972.417259846974,0.0007349840786546502
-0.29646464646464643,-0.04797979797979798,2723.272391814827,38966.72927443615,0.001991452863800054
-0.29646464646464643,-0.043939393939393945,2707.0643939393935,38961.226108492534,0.001970056445709405
-0.29646464646464643,-0.039898989898989906,2690.491434871098,38955.942402479384,4.7655419316013366e-05
-0.29646464646464643,-0.03585858585858587,2673.3552631578946,38950.850160073256,0.0015787112145032242
-0.29646464646464643,-0.03181818181818183,2656.7087074967203,38945.97984269932,0.0021372889645728216
-0.29646464646464643,-0.02777777777777779,2639.848722067465,38941.320839395004,0.0006612653526336309
-0.29646464646464643,-0.023737373737373724,2622.4291597516753,38936.88233579662,0.0025278338000932804
-0.29646464646464643,-0.019696969696969685,2604.4370573782344,38932.65823584226,0.0025149185188691713
-0.29646464646464643,-0.015656565656565646,2586.648426812586,38928.6790254543,0.001832677000044214
-0.29646464646464643,-0.011616161616161608,2568.9292279411775,38924.94202033823,0.000991822500446427
-0.29646464646464643,-0.007575757575757569,2550.6391848077815,38921.4411503244,1.1656428840151171e-05
-0.29646464646464643,-0.0035353535353535304,2531.764705882353,38918.18022421592,0.00234792630467888
-0.29646464646464643,0.0005050505050505083,2512.72,38915.188601707734,0.001742971172543183
-0.29646464646464643,0.004545454545454519,2493.75,38912.451937519196,0.0016232123453825463
-0.29646464646464643,0.008585858585858586,2474.1869918699185,38909.97676560379,0.0021721722459194575
-0.29646464646464643,0.012626262626262652,2454.0163934426228,38907.773658241626,0.0025479211460627984
-0.29646464646464643,0.016666666666666663,2434.4036184945276,38905.85589438806,0.00244143395323298
-0.29646464646464643,0.02070707070707073,2413.856981981982,38904.210988116596,0.0019368224810425228
-0.29646464646464643,0.02474747474747474,2392.9650238473764,38902.87831143057,0.001441250915151794
-0.29646464646464643,0.028787878787878807,2371.82233527015,38901.82037703248,0.0021680437307083863
-0.29646464646464643,0.03282828282828282,2350.6681969975393,38900.90084098351,0.00021711640497829618
-0.29646464646464643,0.036868686868686884,2328.3532398096822,38900.6483683105,0.0012088572272685838
-0.29646464646464643,0.040909090909090895,2306.562224960394,38900.53122776364,0.002108371779218016
-0.29646464646464643,0.04494949494949496,2283.823503183577,38900.732595346126,0.0019336344441435037
-0.29646464646464643,0.04898989898989897,2260.2820512820513,38901.25047295672,0.0005102844605195956
-0.29646464646464643,0.05303030303030304,2237.199034149706,38902.1231570707,0.001775160594712708
-0.29646464646464643,0.05707070707070705,2212.966783216783,38903.31732802703,0.0014421086283410828
-0.29646464646464643,0.061111111111111116,2188.4711344819875,38904.87891169122,0.0014393496048773333
-0.29646464646464643,0.06515151515151513,2163.47646057856,38906.77818925996,0.00182172647937192
-0.29646464646464643,0.0691919191919192,2137.75334936448,38908.93466350378,0.0015985352560456577
-0.29646464646464643,0.0732323232323232,2111.707317073171,38911.661110805086,0.0015893973975430323
-0.29646464646464643,0.07727272727272727,2084.9005729693295,38914.645730464894,0.006769752098181601
-0.29646464646464643,0.08131313131313134,2057.595008508225,38918.00805296132,0.0017478463498519297
-0.29646464646464643,0.08535353535353535,2029.7003537563062,38921.61712660273,0.0013062799855455237
-0.29646464646464643,0.08939393939393941,2000.7400639561436,38925.855435142905,0.0016364461585878444
-0.29646464646464643,0.09343434343434343,1971.3636363636363,38930.34157616415,0.0012912448978457081
-0.29646464646464643,0.09747474747474749,1941.2345122775396,38935.25335442486,0.0013417500359620344
-0.29646464646464643,0.1015151515151515,1910.305759774088,38939.67146695334,0.00021045159962035346
-0.29646464646464643,0.10555555555555557,1878.1228511924492,38946.012472418064,0.0023676342456765147
-0.29646464646464643,0.10959595959595958,1845.574121184089,38952.280255055535,0.0031932808927071423
-0.29646464646464643,0.11363636363636365,1811.875,38958.74496595298,0.000980335139726496
-0.29646464646464643,0.11767676767676766,1777.0169491525423,38965.62381232953,0.0024053897041636943
-0.29646464646464643,0.12171717171717172,1741.0078204692277,38972.89686549791,0.000760474947864335
-0.29646464646464643,0.12575757575757573,1704.025542852553,38980.565182046106,0.004742114270829231
-0.29646464646464643,0.1297979797979798,1665.5004633920298,38988.63392329392,0.003424633573090032
-0.29646464646464643,0.1338383838383838,1625.8174335952117,38997.087634363226,0.0033688978402398153
-0.29646464646464643,0.13787878787878788,1584.6058688147295,39005.95040570707,0.007365899306447429
-0.29646464646464643,0.14191919191919194,1541.788548450233,39015.213829350454,0.0011072380062369799
-0.29646464646464643,0.14595959595959596,1497.1640274732388,39024.59683269009,0.003794114487159324
-0.29646464646464643,0.15,1450.587431693989,39034.9254106135,0.00033922161974057733
-0.29292929292929293,-0.25,3353.185935820666,39130.63203720315,0.0020500436195146597
-0.29292929292929293,-0.24595959595959596,3342.6531552280057,39119.27799373668,0.0007457160912405496
-0.29292929292929293,-0.24191919191919192,3332.136237256719,39107.99260809632,0.0006426058870931647
-0.29292929292929293,-0.23787878787878788,3320.9466263846934,39096.76798274169,5.31039486852051e-05
-0.29292929292929293,-0.23383838383838385,3310.0699300699303,39085.607462423766,0.0004726378605149167
-0.29292929292929293,-0.2297979797979798,3299.127114020731,39074.50987974668,0.0007476440433379308
-0.29292929292929293,-0.22575757575757577,3287.7345215759856,39063.48189982801,0.0015635119367253597
-0.29292929292929293,-0.2217171717171717,3276.3017146452744,39052.521333574114,0.003616172410321981
-0.29292929292929293,-0.2176767676767677,3264.8717948717963,39041.599417985446,0.002007507118270323
-0.29292929292929293,-0.21363636363636362,3253.7037037037044,39030.80410473175,0.0022553468467639563
-0.29292929292929293,-0.2095959595959596,3242.8276573787416,39020.07161392187,0.0021200193540391325
-0.29292929292929293,-0.20555555555555555,3231.884057971015,39009.40862884576,0.0006279697186354155
-0.29292929292929293,-0.2015151515151515,3220.5088265835934,38998.821207311674,0.00042232455146031634
-0.29292929292929293,-0.19747474747474747,3208.697916666667,38988.30855940106,0.0008851179674031655
-0.29292929292929293,-0.19343434343434343,3196.9601677148853,38977.88059762375,0.0037374317190827576
-0.29292929292929293,-0.1893939393939394,3184.963196635121,38967.53983651504,0.0017195423254022517
-0.29292929292929293,-0.18535353535353535,3172.89029535865,38957.28178027662,0.002578357005990512
-0.29292929292929293,-0.18131313131313131,3160.740740740741,38947.1107582745,0.00046368432668852634
-0.29292929292929293,-0.17727272727272728,3148.2703711838344,38937.028358004696,0.000691041750804426
-0.29292929292929293,-0.17323232323232324,3136.8128236201383,38927.0396636567,0.002955364174829273
-0.29292929292929293,-0.1691919191919192,3125.202350593192,38917.13924995164,0.0017019462639483625
-0.29292929292929293,-0.16515151515151516,3112.85873192436,38907.34809412274,0.002024620898451183
-0.29292929292929293,-0.1611111111111111,3100.435219283562,38897.650572414765,0.00031417263286553866
-0.29292929292929293,-0.15707070707070708,3088.283699059561,38888.05350666628,0.0013077493362114716
-0.29292929292929293,-0.15303030303030302,3075.456389452332,38878.55609026158,0.001927178881820615
-0.29292929292929293,-0.148989898989899,3062.3911814584503,38869.17077483677,0.0018495701145857454
-0.29292929292929293,-0.14494949494949494,3049.24001814882,38859.87732483488,0.0005619223590147642
-0.29292929292929293,-0.14090909090909093,3036.025947422328,38850.72265154724,0.0037242645691249465
-0.29292929292929293,-0.13686868686868686,3023.5284683239774,38841.66891803062,0.0022812965799059916
-0.29292929292929293,-0.13282828282828282,3010.627586206896,38832.73353081315,7.636688863871628e-05
-0.29292929292929293,-0.12878787878787878,2997.6404105639485,38823.91925612404,0.001937827226714319
-0.29292929292929293,-0.12474747474747475,2984.3747823058166,38815.2268938997,0.001968602547170265
-0.29292929292929293,-0.12070707070707071,2970.4822926374645,38806.65576803143,0.00016312912566690245
-0.29292929292929293,-0.11666666666666667,2956.8392752776153,38798.215018576855,0.00329176235716728
-0.29292929292929293,-0.11262626262626263,2942.422031305166,38789.884301896265,0.0025995468940510726
-0.29292929292929293,-0.10858585858585859,2928.95713654441,38781.74576600913,0.0007345853391220013
-0.29292929292929293,-0.10454545454545455,2915.1457174638485,38773.71625463142,0.002394099549498978
-0.29292929292929293,-0.10050505050505051,2901.2769282285967,38765.828234726156,0.0004581548050861989
-0.29292929292929293,-0.09646464646464648,2886.98252688172,38758.08658277767,0.0033828022676130965
-0.29292929292929293,-0.09242424242424244,2872.3528084818404,38750.49319713109,0.0022085263835675355
-0.29292929292929293,-0.0883838383838384,2857.473684210526,38743.054438716856,0.0011777012854576744
-0.29292929292929293,-0.08434343434343433,2842.647896956571,38735.777941199674,0.0025357830245117305
-0.29292929292929293,-0.08030303030303029,2827.8204358270414,38728.65746095707,0.001094538887885418
-0.29292929292929293,-0.07626262626262625,2813.089717741935,38721.69878835841,0.002461681789165479
-0.29292929292929293,-0.07222222222222222,2797.9968782518204,38714.88009564369,0.0011725849956023078
-0.29292929292929293,-0.06818181818181818,2782.5703097705828,38708.30416684554,0.0025176106058719862
-0.29292929292929293,-0.06414141414141414,2766.5585553997194,38701.86732093876,0.0026399571898598267
-0.29292929292929293,-0.0601010101010101,2750.763105507631,38695.62445465446,0.0004825461638783488
-0.29292929292929293,-0.05606060606060606,2735.0622493315504,38689.561710381226,0.002888809533698234
-0.29292929292929293,-0.05202020202020202,2719.2657665213014,38681.322954481395,0.0008533914995478244
-0.29292929292929293,-0.04797979797979798,2702.845133491044,38678.00713212024,0.0024852965197521993
-0.29292929292929293,-0.043939393939393945,2686.128307327001,38672.54534155785,0.004692535726523358
-0.29292929292929293,-0.039898989898989906,2669.1809738249362,38667.278229227035,0.000745080807375588
-0.29292929292929293,-0.03585858585858587,2652.4793388429753,38662.21487637964,0.002522677165248939
-0.29292929292929293,-0.03181818181818183,2635.2226803282033,38657.376106807074,0.003898518512168829
-0.29292929292929293,-0.02777777777777779,2617.9113651730286,38652.76853598205,0.0012283842425315102
-0.29292929292929293,-0.023737373737373724,2600.1878884231833,38648.377296936436,0.00020303907609503781
-0.29292929292929293,-0.019696969696969685,2582.2934309910734,38644.22745604092,0.002431838242000389
-0.29292929292929293,-0.015656565656565646,2564.470588235294,38640.305100538884,0.002006927316858847
-0.29292929292929293,-0.011616161616161608,2545.970356646596,38636.63717884431,0.005190061930524106
-0.29292929292929293,-0.007575757575757569,2527.0588235294117,38633.208699747265,0.0014790801335769184
-0.29292929292929293,-0.0035353535353535304,2508.24,38630.04940655116,0.0011575854655998651
-0.29292929292929293,0.0005050505050505083,2489.233870967742,38627.13367209684,0.000954010451054434
-0.29292929292929293,0.004545454545454519,2469.6341463414633,38624.500898019614,0.0008080135091421527
-0.29292929292929293,0.008585858585858586,2449.4572441293753,38622.14947525425,0.0007137319644346352
-0.29292929292929293,0.012626262626262652,2429.7520661157023,38620.07735317435,0.0008192113825341767
-0.29292929292929293,0.016666666666666663,2409.1666666666665,38618.28387938194,0.0010152534063425697
-0.29292929292929293,0.02070707070707073,2388.235294117647,38616.77611460842,0.0012186631698452362
-0.29292929292929293,0.02474747474747474,2367.3035658316653,38615.571932516956,0.0016162441856944088
-0.29292929292929293,0.028787878787878807,2345.716161505635,38614.693932243754,0.005615552363109985
-0.29292929292929293,0.03282828282828282,2323.49670244407,38614.10589546659,0.0018867672070183616
-0.29292929292929293,0.036868686868686884,2301.561091172674,38613.83603017944,0.0022240929996927656
-0.29292929292929293,0.040909090909090895,2278.8421409334924,38613.91444479539,0.0012669891215823055
-0.29292929292929293,0.04494949494949496,2255.25641025641,38614.31205223678,0.006008546803384547
-0.29292929292929293,0.04898989898989897,2231.9958419958416,38615.03597640302,0.0018546211740787385
-0.29292929292929293,0.05303030303030304,2207.5699300699303,38616.11129000998,0.0015410641510427059
-0.29292929292929293,0.05707070707070705,2183.438237608183,38617.5457561097,0.0016034541682440563
-0.29292929292929293,0.061111111111111116,2158.223482699944,38619.30158091373,0.0015208510884395687
-0.29292929292929293,0.06515151515151513,2132.6161988034983,38621.46848102359,0.00122928468218584
-0.29292929292929293,0.0691919191919192,2106.0975609756097,38623.94403245475,0.0022716545729599994
-0.29292929292929293,0.0732323232323232,2079.474216380182,38626.8493345022,0.0015623258798379753
-0.29292929292929293,0.07727272727272727,2051.6415868673053,38630.08597762571,0.0011936246378492152
-0.29292929292929293,0.08131313131313134,2024.0273263702627,38633.75456612064,0.0026133497746493733
-0.29292929292929293,0.08535353535353535,1995.1439013248055,38637.76011104199,0.007356456639072013
-0.29292929292929293,0.08939393939393941,1965.454545454545,38642.19126121585,0.003924223251918014
-0.29292929292929293,0.09343434343434343,1935.273710295111,38646.9987608425,0.0060548492733833
-0.29292929292929293,0.09747474747474749,1904.2244835029292,38652.18568120591,0.0037260558340311946
-0.29292929292929293,0.1015151515151515,1871.9715168153737,38657.80770856965,0.0011336439351043173
-0.29292929292929293,0.10555555555555557,1839.2091035926055,38663.81059932422,0.0023080324791763416
-0.29292929292929293,0.10959595959595958,1805.2083333333333,38670.20338484485,0.0040865224635994145
-0.29292929292929293,0.11363636363636365,1770.340909090909,38676.17157123254,0.0007211889129944346
-0.29292929292929293,0.11767676767676766,1734.2380300957593,38684.247338921385,0.006835304510724014
-0.29292929292929293,0.12171717171717172,1696.9410158237167,38691.86294911639,0.00262185368176937
-0.29292929292929293,0.12575757575757573,1658.5477415666096,38699.72387915093,0.004217867861903748
-0.29292929292929293,0.1297979797979798,1618.5770750988145,38708.3092721696,0.0044830697662837085
-0.29292929292929293,0.1338383838383838,1577.0063694267517,38717.156190661524,0.0031643304434193467
-0.29292929292929293,0.13787878787878788,1534.0290381125226,38713.29663298447,0.007381246054391342
-0.29292929292929293,0.14191919191919194,1488.9830508474577,38736.019880691354,0.003738322404956183
-0.29292929292929293,0.14595959595959596,1442.313794085343,38745.85440477914,0.0015961687901226516
-0.29292929292929293,0.15,1393.1838768115942,38756.47038213395,0.003543772726661287
-0.28939393939393937,-0.25,3339.1083391083394,38843.23393444791,0.0007525327751311096
-0.28939393939393937,-0.24595959595959596,3328.3518690145197,38831.77560430733,0.0013030762001163126
-0.28939393939393937,-0.24191919191919192,3317.1508250058096,38820.37886946177,0.003171322429875786
-0.28939393939393937,-0.23787878787878788,3306.3829787234044,38809.03302439272,0.002991182371923379
-0.28939393939393937,-0.23383838383838385,3295.0125078173864,38797.78162129217,0.0017293892974062034
-0.28939393939393937,-0.2297979797979798,3283.956716066808,38786.577940570525,0.0023486844562925894
-0.28939393939393937,-0.22575757575757577,3272.4476954538313,38775.44489795588,0.0023108511098700567
-0.28939393939393937,-0.2217171717171717,3261.282051282052,38764.379257530265,0.0006902925126080492
-0.28939393939393937,-0.2176767676767677,3250.4629629629644,38753.30359684364,0.0001261685214916482
-0.28939393939393937,-0.21363636363636362,3239.2156862745105,38742.47433047346,0.0006661360022808839
-0.28939393939393937,-0.2095959595959596,3228.260869565218,38731.62997909002,0.00145153467567186
-0.28939393939393937,-0.20555555555555555,3216.7187500000005,38720.862748881016,0.0034044334526748842
-0.28939393939393937,-0.2015151515151515,3204.8589341692796,38710.18039566363,0.0017914427128145963
-0.28939393939393937,-0.19747474747474747,3193.2914046121596,38699.57400160707,0.0024352672890342185
-0.28939393939393937,-0.19343434343434343,3181.282860147214,38689.052350745755,0.0004881812004527908
